CVE-1999-0507,Candidate,"An account on a router, firewall, or other network device has a guessable password.","",Proposed (19990714),"   ACCEPT(4) Baker, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech","Frech> XF:firewall-tisopen  |    XF:firewall-raptoropen  |    XF:firewall-msopen  |    XF:firewall-checkpointopen  |    XF:firewall-ciscoopen"
CVE-1999-0508,Candidate,"An account on a router, firewall, or other network device has a default, null, blank, or missing password.","",Proposed (19990714),"   ACCEPT(4) Baker, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech  |     NOOP(1) Christey","Frech> Note: Because the distinction between network hardware and software is not  |    distinct,   |    the term 'network device' was liberally interpreted. Feel free to reject any  |    of the  |    below terms.  |    XF:default-netranger  |    XF:cayman-gatorbox  |    XF:breezecom-default-passwords  |    XF:default-portmaster  |    XF:wingate-unpassworded  |    XF:netopia-unpassworded  |    XF:default-bay-switches  |    XF:motorola-cable-default-pass  |    XF:default-flowpoint  |    XF:qms-2060-no-root-password  |    XF:avirt-ras-password  |    XF:webtrends-rtp-serv-install-password  |    XF:cisco-bruteforce  |    XF:cisco-bruteadmin  |    XF:sambar-server-defaults  |    XF:management-pfcuser  |    XF:http-cgi-wwwboard-default  |    Christey> DELREF XF:avirt-ras-password - does not fit CVE-1999-0508."
CVE-1999-0509,Candidate,"Perl, sh, csh, or other shell interpreters are installed in the cgi-bin directory on a WWW site, which allows remote attackers to execute arbitrary commands.","CERT:CA-96.11",Modified (20000114),"   ACCEPT(2) Northcutt, Wall  |     MODIFY(1) Frech  |     NOOP(1) Baker  |     REVIEWING(1) Christey","Christey> What is the right level of abstraction to use here?  Should  |    we combine all possible interpreters into a single entry,  |    or have a different entry for each one?  I've often seen  |    Perl separated from other interpreters - is it included  |    by default in some Windows web server configurations?  |    Christey> Add tcsh, zsh, bash, rksh, ksh, ash, to support search.  |    Frech> XF:http-cgi-vuln(146)"
CVE-1999-0510,Candidate,"A router or firewall allows source routed packets from arbitrary hosts.","",Proposed (19990726),"   ACCEPT(2) Baker, Northcutt  |     MODIFY(1) Frech","Frech> XF:source-routing"
CVE-1999-0511,Candidate,"IP forwarding is enabled on a machine which is not a router or firewall.","",Proposed (19990726),"   ACCEPT(2) Baker, Northcutt  |     MODIFY(1) Frech","Frech> XF:ip-forwarding"
CVE-1999-0512,Candidate,"A mail server is explicitly configured to allow SMTP mail relay, which allows abuse by spammers.","",Modified (20020427),"   ACCEPT(3) Baker, Northcutt, Shostack  |     MODIFY(1) Frech  |     NOOP(1) Christey","Frech> XF:smtp-sendmail-relay(210)  |    XF:ntmail-relay(2257)  |    XF:exchange-relay(3107) (also assigned to CVE-1999-0682)  |    XF:smtp-relay-uucp(3470)  |    XF:sco-sendmail-spam(4342)  |    XF:sco-openserver-mmdf-spam(4343)  |    XF:lotus-domino-smtp-mail-relay(6591)  |    XF:win2k-smtp-mail-relay(6803)  |    XF:cobalt-poprelayd-mail-relay(6806)  |      |    Candidate implicitly may refer to relaying settings enabled by default, or  |    the bypass/circumvention of relaying. Both interpretations were used in  |    assigning this candidate.  |    Christey> The intention of this candidate is to cover configurations in  |    which the admin has explicitly enabled relaying.  Other cases  |    in which the application *intends* to prvent relaying, but  |    there is some specific input that bypasses/tricks it, count  |    as vulnerabilities (or exposures?) and as such would be  |    assigned different numbers.  |      |    http://www.sendmail.org/~ca/email/spam.html seems like a good  |    general resource, as does ftp://ftp.isi.edu/in-notes/rfc2505.txt  |    Christey> I changed the description to make it more clear that the issue  |    is that of explicit configuration, as opposed to being the  |    result of a vulnerability."
CVE-1999-0513,Entry,"ICMP messages to broadcast addresses are allowed, allowing for a Smurf attack that can cause a denial of service.","CERT:CA-98.01.smurf   |   FREEBSD:FreeBSD-SA-98:06   |   XF:smurf",,"",""
CVE-1999-0514,Entry,"UDP messages to broadcast addresses are allowed, allowing for a Fraggle attack that can cause a denial of service by flooding the target.","XF:fraggle",,"",""
CVE-1999-0515,Candidate,"An unrestricted remote trust relationship for Unix systems has been set up, e.g. by using a + sign in /etc/hosts.equiv.","",Proposed (19990728),"   ACCEPT(2) Baker, Northcutt  |     MODIFY(1) Frech  |     REJECT(1) Shostack","Shostack> Overly broad  |    Frech> XF:rsh-equiv(111)  |    Baker> Since this is unrestricted trust, I agree this is a problem"
CVE-1999-0516,Candidate,"An SNMP community name is guessable.","",Proposed (19990714),"   ACCEPT(4) Baker, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech  |     REVIEWING(1) Christey","Frech> XF:snmp-get-guess  |    XF:snmp-set-guess  |    XF:sol-hidden-commstr  |    XF:hpov-hidden-snmp-comm  |    Christey> This candidate is affected by the CD:CF-PASS content decision,  |    which determines the appropriate level of abstraction to  |    use for password problems.  CD:CF-PASS needs to be accepted  |    by the Editorial Board before this candidate can be  |    converted into a CVE entry; the final version of CD:CF-PASS  |    may require using a different LOA than this candidate is  |    currently using."
CVE-1999-0517,Candidate,"An SNMP community name is the default (e.g. public), null, or missing.","",Proposed (19990714),"   ACCEPT(4) Baker, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech  |     REVIEWING(1) Christey","Frech> XF:nt-snmp  |    XF:snmp-comm  |    XF:snmp-set-any  |    XF:snmp-get-public  |    XF:snmp-set-public  |    XF:snmp-get-any  |    Christey> This candidate is affected by the CD:CF-PASS content decision,  |    which determines the appropriate level of abstraction to  |    use for password problems.  CD:CF-PASS needs to be accepted  |    by the Editorial Board before this candidate can be  |    converted into a CVE entry; the final version of CD:CF-PASS  |    may require using a different LOA than this candidate is  |    currently using.  |    Christey> Consider adding BID:2112"
CVE-1999-0518,Candidate,"A NETBIOS/SMB share password is guessable.","",Proposed (19990714),"   ACCEPT(5) Baker, LeBlanc, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech","Frech> Change description term to NetBIOS.  |    XF:nt-netbios-perm  |    XF:sharepass  |    XF:win95-smb-password  |    XF:nt-netbios-dict"
CVE-1999-0519,Candidate,"A NETBIOS/SMB share password is the default, null, or missing.","",Proposed (19990714),"   ACCEPT(5) Baker, LeBlanc, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech","Frech> Change description term to NetBIOS.  |    XF:decod-smb-password-empty  |    XF:nt-netbios-everyoneaccess  |    XF:nt-netbios-guestaccess  |    XF:nt-netbios-allaccess  |    XF:nt-netbios-open  |    XF:nt-netbios-write  |    XF:nt-netbios-shareguest  |    XF:nt-writable-netbios  |    XF:nt-netbios-everyoneaccess-printer  |    XF:nt-netbios-share-print-guest"
CVE-1999-0520,Candidate,"A system-critical NETBIOS/SMB share has inappropriate access control.","",Proposed (19990803),"   ACCEPT(1) Wall  |     MODIFY(1) Frech  |     NOOP(1) Baker  |     RECAST(1) Northcutt  |     REJECT(1) LeBlanc  |     REVIEWING(1) Christey","Northcutt> I think we need to enumerate the shares and or the access control  |    Christey> One question is, what is ""inappropriate""?  It's probably  |    very dependent on the policy of the enterprise on which  |    this is found.  And should writable shares be different  |    from readable shares?  (Or file systems, mail spools, etc.)  |    Yes, the impact may be different, but we could have a  |    large number of entries for each possible type of access.  |    A content decision (CD:CF-DATA) needs to be reviewed  |    and accepted by the Editorial Board in order to resolve  |    this question.  |    LeBlanc> Unacceptably vague - agree with Christey's comments.  |    Frech> associated to:  |    XF:nt-netbios-everyoneaccess(1)  |    XF:nt-netbios-guestaccess(2)  |    XF:nt-netbios-allaccess(3)  |    XF:nt-netbios-open(15)  |    XF:nt-netbios-write(19)  |    XF:nt-netbios-shareguest(20)  |    XF:nt-writable-netbios(26)  |    XF:nb-rootshare(393)  |    XF:decod-smb-password-empty(2358)"
CVE-1999-0521,Candidate,"An NIS domain name is easily guessable.","",Proposed (19990714),"   ACCEPT(4) Baker, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech  |     NOOP(1) Christey","Frech> XF:nis-dom  |    Christey> Consider http://www.cert.org/advisories/CA-1992-13.html  |    as well as ftp://ciac.llnl.gov/pub/ciac/bulletin/c-fy92/c-25.ciac-sunos-nis-patch"
CVE-1999-0522,Candidate,"The permissions for a system-critical NIS+ table (e.g. passwd) are inappropriate.","CERT:CA-96.10",Proposed (19990803),"   ACCEPT(2) Baker, Wall  |     NOOP(1) Christey  |     RECAST(1) Northcutt","Northcutt> Why not say world readable, this is what you do further down in the  |    file (world exportable in CVE-1999-0554)  |    Christey> ADDREF AUSCERT:AA-96.02"
CVE-1999-0523,Candidate,"ICMP echo (ping) is allowed from arbitrary hosts.","",Proposed (19990726),"   MODIFY(1) Meunier  |     NOOP(1) Baker  |     REJECT(2) Frech, Northcutt","Northcutt> (Though I sympathize with this one :)  |    CHANGE> [Frech changed vote from REVIEWING to REJECT]  |    Frech> Ping is a utility that can be run on demand; ICMP echo is a  |    message   |    type. As currently worded, this candidate seems as if an arbitrary  |    host   |    is vulnerable because it is capable of running an arbitrary program  |    or  |    function (in this case, ping/ICMP echo). There are many  |    programs/functions that   |    'shouldn't' be on a computer, from a security admin's perspective.  |    Even if this  |    were a vulnerability, it would be impacted by CD-HIGHCARD.  |    Meunier> Every ICMP message type presents a vulnerability or an  |    exposure, if access is not controlled.  By that I mean not only those  |    in RFC 792, but also those in RFC 1256, 950, and more.  I think that  |    the description should be changed to ""ICMP messages are acted upon  |    without any access control"".  ICMP is an error and debugging protocol.  |    We complain about vendors leaving testing backdoors in their programs.  |    ICMP is the equivalent for TCP/IP.  ICMP should be in the dog house,  |    unless you are trying to troubleshoot something.  MTU discovery is  |    just a performance tweak -- it's not necessary.  I don't know of any  |    ICMP message type that is necessary if the network is functional.  |    Limited logging of ICMP messages could be useful, but acting upon them  |    and allowing the modification of routing tables, the behavior of the  |    TCP/IP stack, etc... without any form of authentication is just crazy."
CVE-1999-0525,Candidate,"IP traceroute is allowed from arbitrary hosts.","",Proposed (19990726),"   MODIFY(1) Frech  |     NOOP(1) Baker  |     REJECT(1) Northcutt","Frech> XF:traceroute"
CVE-1999-0527,Candidate,"The permissions for system-critical data in an anonymous FTP account are inappropriate.  For example, the root directory is writeable by world, a real password file is obtainable, or executable commands such as ""ls"" can be overwritten.","",Proposed (19990803),"   ACCEPT(3) Baker, Northcutt, Wall  |     MODIFY(1) Frech","Northcutt> That that starts to get specific :)  |    Frech> ftp-writable-directory(6253)  |    ftp-write(53)  |    ""writeable"" in the description should be ""writable."" "
CVE-1999-0528,Candidate,"A router or firewall forwards external packets that claim to come from inside the network that the router/firewall is in front of.","",Proposed (19990726),"   ACCEPT(3) Baker, Meunier, Northcutt  |     MODIFY(1) Frech","Frech> possibly XF:nisd-dns-fwd-check  |    CHANGE> [Frech changed vote from REVIEWING to MODIFY]  |    Frech> XF:firewall-external-packet-forwarding(8372)"
CVE-1999-0529,Candidate,"A router or firewall forwards packets that claim to come from IANA reserved or private addresses, e.g. 10.x.x.x, 127.x.x.x, 217.x.x.x, etc.","",Proposed (19990726),"   ACCEPT(1) Frech  |     MODIFY(2) Baker, Meunier  |     REJECT(1) Northcutt","Northcutt> I have seen ISPs ""assign"" private addresses within their domain  |    Meunier> A border router or firewall forwards packets that claim to come from IANA  |    reserved or private addresses, e.g. 10.x.x.x, 127.x.x.x, 217.x.x.x,  |    etc, outside of their area of validity.  |    CHANGE> [Frech changed vote from REVIEWING to ACCEPT]  |    Baker> I think the description should be modified to say they accept this type of traffic from an interface not residing on private/reserved network."
CVE-1999-0530,Candidate,"A system is operating in ""promiscuous"" mode which allows it to perform packet sniffing.","",Proposed (19990728),"   ACCEPT(2) Baker, Northcutt  |     MODIFY(1) Frech  |     REJECT(1) Shostack","Frech> XF:etherstatd(264)  |    XF:sniffer-attack(778)   |    XF:decod-packet-capture-remote(1072)  |    XF:netmon-running(1448)  |    XF:netxray3-probe(1450)  |    XF:sol-snoop-getquota-bo(3670) (also assigned to CVE-1999-0974)  |    Baker> Does pose a problem in non-switched environments"
CVE-1999-0532,Candidate,"A DNS server allows zone transfers.","",Proposed (19990726),"   MODIFY(1) Frech  |     NOOP(1) Baker  |     REJECT(1) Northcutt","Northcutt> (With split DNS implementations this is quite appropriate)  |    Frech> XF:dns-zonexfer"
CVE-1999-0533,Candidate,"A DNS server allows inverse queries.","",Proposed (19990726),"   MODIFY(1) Frech  |     NOOP(1) Baker  |     REJECT(1) Northcutt","Northcutt> (rule of thumb)  |    Frech> XF:dns-iquery"
CVE-1999-0534,Candidate,"A Windows NT user has inappropriate rights or privileges, e.g. Act as System, Add Workstation, Backup, Change System Time, Create Pagefile, Create Permanent Object, Create Token Name, Debug, Generate Security Audit, Increase Priority, Increase Quota, Load Driver, Lock Memory, Profile Single Process, Remote Shutdown, Replace Process Token, Restore, System Environment, Take Ownership, or Unsolicited Input.","",Proposed (19990721),"   ACCEPT(5) Baker, Christey, Ozancin, Shostack, Wall  |     MODIFY(2) Frech, Northcutt","Northcutt> If we are going to write a laundry list put access to the scheduler in it.  |    Christey> The list of privileges is very useful for lookup.  |    Frech> XF:nt-create-token  |    XF:nt-replace-token  |    XF:nt-lock-memory  |    XF:nt-increase-quota  |    XF:nt-unsol-input  |    XF:nt-act-system  |    XF:nt-create-object  |    XF:nt-sec-audit  |    XF:nt-add-workstation  |    XF:nt-manage-log  |    XF:nt-take-owner  |    XF:nt-load-driver  |    XF:nt-profile-system  |    XF:nt-system-time  |    XF:nt-single-process  |    XF:nt-increase-priority  |    XF:nt-create-pagefile  |    XF:nt-backup  |    XF:nt-restore  |    XF:nt-debug  |    XF:nt-system-env  |    XF:nt-remote-shutdown"
CVE-1999-0535,Candidate,"A Windows NT account policy for passwords has inappropriate, security-critical settings, e.g. for password length, password age, or uniqueness.","",Proposed (19990721),"   ACCEPT(2) Shostack, Wall  |     MODIFY(2) Baker, Frech  |     RECAST(2) Northcutt, Ozancin","Northcutt> inappropriate implies there is appropriate.  As a guy who has been  |    monitoring  |    networks for years I have deep reservations about justiying the existance  |    of any fixed cleartext password. For appropriate to exist, some ""we"" would   |    have to establish some criteria for appropriate passwords.  |    Baker> Perhaps this could be re-worded a bit.  The CVE CVE-1999-00582  |    specifies ""...settings for lockouts"".  To remain consistent with the  |    other, maybe it should specify ""...settings for passwords"" I think  |    most people would agree that passwords should be at least 8  |    characters; contain letters (upper and lowercase), numbers and at  |    least one non-alphanumeric; should only be good a limited time 30-90  |    days; and should not contain character combinations from user's prior  |    2 or 3 passwords.  |    Suggested rewrite -   |    A Windows NT account policy does not enforce reasonable minimum  |    security-critical settings for passwords, e.g. passwords of sufficient  |    length, periodic required password changes, or new password uniqueness  |    Ozancin> What is appropriate?  |    Frech> XF:nt-autologonpwd  |    XF:nt-pwlen  |    XF:nt-maxage  |    XF:nt-minage  |    XF:nt-pw-history  |    XF:nt-user-pwnoexpire  |    XF:nt-unknown-pwdfilter  |    XF:nt-pwd-never-expire  |    XF:nt-pwd-nochange  |    XF:nt-pwdcache-enable  |    XF:nt-guest-change-passwords"
CVE-1999-0537,Candidate,"A configuration in a web browser such as Internet Explorer or Netscape Navigator allows execution of active content such as ActiveX, Java, Javascript, etc.","",Proposed (19990726),"   ACCEPT(1) Wall  |     NOOP(1) Baker  |     RECAST(1) Frech  |     REJECT(1) LeBlanc","Frech> Good candidate for dot notation.  |    XF:nav-java-enabled  |    XF:nav-javascript-enabled  |    XF:ie-active-content  |    XF:ie-active-download  |    XF:ie-active-scripting  |    XF:ie-activex-execution  |    XF:ie-java-enabled  |    XF:netscape-javascript  |    XF:netscape-java  |    XF:zone-active-scripting  |    XF:zone-activex-execution  |    XF:zone-desktop-install  |    XF:zone-low-channel  |    XF:zone-file-download  |    XF:zone-file-launch  |    XF:zone-java-scripting  |    XF:zone-low-java  |    XF:zone-safe-scripting  |    XF:zone-unsafe-scripting  |    LeBlanc> Not a vulnerability. These are just checks for configuration  |    settings that a user might have changed. I understand need to increase  |    number of checks in a scanning product, but don't feel like these belong  |    in CVE. Scanner vendors could argue that these entries are needed to  |    keep a common language.  |    Baker> Not sure about whether we should bother to include this type issue or not.  It does provide a stepping stone for further actions, but in and of itself it isn't a specific vulnerability."
CVE-1999-0539,Candidate,"A trust relationship exists between two Unix hosts.","",Proposed (19990728),"   MODIFY(1) Frech  |     NOOP(1) Baker  |     REJECT(2) Northcutt, Shostack","Northcutt> Too non specific  |    Frech> XF:trusted-host(341)  |    XF:trust-remote-same(717)  |    XF:trust-remote-root(718)  |    XF:trust-remote-nonroot(719)  |    XF:trust-remote-any(720)  |    XF:trust-other-host(723)  |    XF:trust-all-nonroot(726)  |    XF:trust-any-remote(727)  |    XF:trust-local-acct(728)  |    XF:trust-local-any(729)  |    XF:trust-local-nonroot(730)  |    XF:trust-all-hosts(731)  |    XF:nt-trusted-domain(1284)  |    XF:rsagent-trusted-domainadded(1588)  |    XF:trust-remote-user(2955)  |    XF:user-trust-hosts(3074)  |    XF:user-trust-other-host(3077)  |    XF:user-trust-remote-account(3079)"
CVE-1999-0541,Candidate,"A password for accessing a WWW URL is guessable.","",Proposed (19990714),"   ACCEPT(4) Baker, Meunier, Northcutt, Shostack  |     MODIFY(1) Frech","Frech> XF:http-password"
CVE-1999-0546,Candidate,"The Windows NT guest account is enabled.","",Proposed (19990721),"   ACCEPT(5) Baker, Northcutt, Ozancin, Shostack, Wall  |     MODIFY(1) Frech","Frech> XF:nt-guest-account"
CVE-1999-0547,Candidate,"An SSH server allows authentication through the .rhosts file.","",Proposed (19990728),"   ACCEPT(2) Baker, Shostack  |     MODIFY(1) Frech  |     NOOP(1) Northcutt","Frech> XF:sshd-rhosts(315)"
CVE-1999-0548,Candidate,"A superfluous NFS server is running, but it is not importing or exporting any file systems.","",Proposed (19990728),"   ACCEPT(1) Shostack  |     NOOP(1) Baker  |     REJECT(1) Northcutt",""
CVE-1999-0549,Candidate,"Windows NT automatically logs in an administrator upon rebooting.","",Proposed (19990630),"   ACCEPT(1) Hill  |     MODIFY(3) Blake, Frech, Ozancin  |     NOOP(1) Wall  |     REJECT(1) Baker","Wall> Don't know what this is.  Don't think it is a vulnerability and would  |    initially reject.  This is different than just renaming the  |    administrator account.  |    Frech> Would appreciate more information on this one, as in a reference.  |    Blake> Reference: XF:nt-autologin  |    Ozancin> Needs more detail  |    Baker> I tried to find the XF:nt-autologin reference, and got no matching records from their search engine.  |    No refs, no details, should reject  |    CHANGE> [Frech changed vote from REVIEWING to MODIFY]  |    Frech> XF:nt-autologon(5)"
CVE-1999-0550,Candidate,"A router's routing tables can be obtained from arbitrary hosts.","",Proposed (19990726),"   ACCEPT(1) Baker  |     MODIFY(1) Frech  |     RECAST(1) Northcutt","Northcutt> Don't you mean obtained by arbitrary hosts  |    Frech> XF:routed  |    XF:decod-rip-entry  |    XF:rip  |    Baker> Concur with this as a security issue"
CVE-1999-0554,Candidate,"NFS exports system-critical data to the world, e.g. / or a password file.","",Proposed (19990803),"   ACCEPT(2) Northcutt, Wall  |     NOOP(1) Baker  |     REVIEWING(1) Christey","Christey> A content decision (CD:CF-DATA) needs to be reviewed  |    and accepted by the Editorial Board in order to resolve  |    this question."
CVE-1999-0555,Candidate,"A Unix account with a name other than ""root"" has UID 0, i.e. root privileges.","",Proposed (19990728),"   NOOP(1) Baker  |     REJECT(2) Northcutt, Shostack","Northcutt> This is very bogus"
CVE-1999-0556,Candidate,"Two or more Unix accounts have the same UID.","",Proposed (19990728),"   NOOP(2) Baker, Christey  |     REJECT(2) Northcutt, Shostack","Christey> XF:duplicate-uid(876)  |    Christey> Add terms ""duplicate"" and ""user ID"" to facilitate search.  |    ftp://ftp.auscert.org.au/pub/auscert/papers/unix_security_checklist"
CVE-1999-0559,Candidate,"A system-critical Unix file or directory has inappropriate permissions.","",Proposed (19990803),"   ACCEPT(2) Baker, Wall  |     RECAST(2) Northcutt, Shostack","Northcutt> Writable other than by root/bin/wheelgroup?"
CVE-1999-0560,Candidate,"A system-critical Windows NT file or directory has inappropriate permissions.","",Proposed (19990803),"   ACCEPT(2) Baker, Wall  |     RECAST(1) Northcutt","Northcutt> I think we should specify these"
CVE-1999-0561,Candidate,"IIS has the #exec function enabled for Server Side Include (SSI) files.","",Proposed (19990728),"   NOOP(2) Baker, Northcutt  |     RECAST(1) Shostack  |     REJECT(1) LeBlanc","LeBlanc> Does not meet definition of a vulnerability. This function is  |    just enabled. You can turn it off if you want. if you trust the people  |    putting up your web pages, this isn't a problem. If you don't, this is  |    just one of many things you need to change."
CVE-1999-0564,Candidate,"An attacker can force a printer to print arbitrary documents (e.g. if the printer doesn't require a password) or to become disabled.","",Proposed (19990728),"   ACCEPT(2) Baker, Shostack  |     NOOP(1) Northcutt",""
CVE-1999-0565,Candidate,"A Sendmail alias allows input to be piped to a program.","",Proposed (19990728),"   ACCEPT(1) Northcutt  |     NOOP(1) Baker  |     RECAST(1) Shostack  |     REVIEWING(1) Christey","Shostack> Is this a default alias?  Is my .procmailrc an instance of this?  |    Christey> It is not entirely clear whether the simple fact that an alias  |    pipes into a program should be considered a vulnerability.  It  |    all depends on the behavior of that particular program.  This  |    is one of a number of configuration-related issues from the  |    ""draft"" CVE that came from vulnerability scanners.  In  |    general, when we get to general configuration and ""policy,""  |    it becomes more difficult to use the current CVE model to  |    represent them.  So at the very least, this candidate (and  |    similar ones) should be given close consideration and  |    discussion before being added to the official CVE list.  |      |    Because this candidate is related to general configuration  |    issues, and we have not completely determined how to handle  |    such issues in CVE, this candidate cannot be promoted to an  |    official CVE entry until such issues are resolved."
CVE-1999-0566,Entry,"An attacker can write to syslog files from any location, causing a denial of service by filling up the logs, and hiding activities.","XF:ibm-syslogd   |   XF:syslog-flood",,"",""
CVE-1999-0568,Candidate,"rpc.admind in Solaris is not running in a secure mode.","",Proposed (19990728),"   ACCEPT(1) Northcutt  |     NOOP(2) Baker, Christey  |     RECAST(2) Dik, Shostack","Shostack> are there secure modes?  |    Dik> Several:  |    1) there is no ""rpc.admind"" daemon.  |    there used to be a ""admind"" RPC daemon (100087/10)  |    and there's now an ""sadmind"" daemon (100232/10)  |    The switch over was somewhere around Solaris 2.4.  |    2) Neither defaults to ""secure mode""  |    3) secure mode is ""using secure RPC"" which does  |    proper over the wire authentication by specifying  |    the ""-S 2"" option in inetd.conf  |    (security level 2)  |    Christey> XF:rpc-admind(626)  |    http://xforce.iss.net/static/626.php  |    MISC:http://pulhas.org/xploitsdb/mUNIXes/admind.html"
CVE-1999-0569,Candidate,"A URL for a WWW directory allows auto-indexing, which provides a list of all files in that directory if it does not contain an index.html file.","",Modified (19991130),"   ACCEPT(1) Wall  |     NOOP(2) Baker, Christey  |     REJECT(1) Northcutt","Northcutt> I do this intentionally somethings in high content directories  |    Christey> XF:http-noindex(90) ?"
CVE-1999-0570,Candidate,"Windows NT is not using a password filter utility, e.g. PASSFILT.DLL.","",Proposed (19990728),"   ACCEPT(1) Northcutt  |     MODIFY(1) Frech  |     NOOP(2) Baker, Christey  |     REJECT(1) Wall","Northcutt> Here we are crossing into the best practices arena again.  However since  |    passfilt does establish a measurable standard and since we aren't the  |    ones defining the stanard, simply saying it should be employed I will  |    vote for this.    |    Frech> XF:nt-passfilt-not-inst(1308)  |    XF:nt-passfilt-not-found(1309)  |    Christey> Consider MSKB:Q161990 and MSKB:Q151082"
CVE-1999-0571,Candidate,"A router's configuration service or management interface (such as a web server or telnet) is configured to allow connections from arbitrary hosts.","BUGTRAQ:Feb5,1999",Modified (20020312),"   ACCEPT(1) Baker  |     MODIFY(1) Frech  |     NOOP(2) Christey, Northcutt","CHANGE> [Frech changed vote from REVIEWING to MODIFY]  |    Frech> XF:ascend-config-kill(889)  |    XF:cisco-ios-crash(1238)  |    XF:webramp-remote-access(1670)  |    XF:ascom-timeplex-debug(1824)  |    XF:netopia-unpassworded(1850)  |    XF:cisco-web-crash(1886)  |    XF:cisco-router-commands(1951)  |    XF:motorola-cable-default-pass(2002)  |    XF:default-flowpoint(2091)  |    XF:netgear-router-idle-dos(4003)  |    XF:cisco-cbos-telnet(4251)  |    XF:routermate-snmp-community(4290)  |    XF:cayman-router-dos(4479)  |    XF:wavelink-authentication(5185)  |    XF:ciscosecure-ldap-bypass-authentication(5274)  |    XF:foundry-firmware-telnet-dos(5514)  |    XF:netopia-view-system-log(5536)  |    XF:cisco-webadmin-remote-dos(5595)  |    XF:cisco-cbos-web-access(5626)  |    XF:netopia-telnet-dos(6001)  |    XF:cisco-sn-gain-access(6827)  |    XF:cayman-dsl-insecure-permissions(6841)  |    XF:linksys-etherfast-reveal-passwords(6949)  |    XF:zyxel-router-default-password(6968)  |    XF:cisco-cbos-web-config(7027)  |    XF:prestige-wan-bypass-filter(7146)  |    Christey> I changed the description to make it more explicit that this  |    candidate is about router configuration, as opposed to  |    vulnerabilities that accidentally make a configuration  |    service accessible to anyone."
CVE-1999-0572,Candidate,".reg files are associated with the Windows NT registry editor (regedit), making the registry susceptible to Trojan Horse attacks.","",Modified (20041017),"   ACCEPT(4) Baker, Ozancin, Shostack, Wall  |     MODIFY(1) Frech  |     NOOP(2) Christey, Northcutt","Northcutt> I don't quite get what this means, sorry  |    Frech> XF:nt-regfile(178)  |    Christey> MISC:http://security-archive.merton.ox.ac.uk/nt-security-199902/0087.html"
CVE-1999-0575,Candidate,"A Windows NT system's user audit policy does not log an event success or failure, e.g. for Logon and Logoff, File and Object Access, Use of User Rights, User and Group Management, Security Policy Changes, Restart, Shutdown, and System, and Process Tracking.","",Proposed (19990721),"   ACCEPT(4) Christey, Ozancin, Shostack, Wall  |     MODIFY(1) Frech  |     RECAST(2) Baker, Northcutt","Northcutt> It isn't a great truth that you should enable all or the above, if you  |    do you potentially introduce a vulnerbility of filling up the file  |    system with stuff you will never look at.  |    Ozancin> It is far less interesting what a user does successfully that what they  |    attempt and fail at.  |    Christey> The list of event types is very useful for lookup.  |    Frech> XF:nt-system-audit  |    XF:nt-logon-audit  |    XF:nt-object-audit  |    XF:nt-privil-audit  |    XF:nt-process-audit  |    XF:nt-policy-audit  |    XF:nt-account-audit  |    CHANGE> [Baker changed vote from REVIEWING to RECAST]"
CVE-1999-0576,Candidate,"A Windows NT system's file audit policy does not log an event success or failure for security-critical files or directories.","",Proposed (19990721),"   ACCEPT(3) Baker, Shostack, Wall  |     MODIFY(2) Frech, Ozancin  |     REJECT(1) Northcutt","Northcutt> 1.) Too general are we ready to state what the security-critical files  |    and directories are  |    2.) Does Ataris, Windows CE, PalmOS, Linux have such a capability  |    Ozancin> Some files and directories are clearly understood to be critical. Others are  |    unclear. We need to clarify that critical is.  |    Frech> XF:nt-object-audit"
CVE-1999-0577,Candidate,"A Windows NT system's file audit policy does not log an event success or failure for non-critical files or directories.","",Proposed (19990721),"   ACCEPT(2) Shostack, Wall  |     MODIFY(3) Baker, Frech, Ozancin  |     REJECT(1) Northcutt","Ozancin> It is far less interesting what a user does successfully that what they  |    attempt and fail at.  |    Perhaps only failure should be logged.  |    Frech> XF:nt-object-audit  |    CHANGE> [Baker changed vote from REVIEWING to MODIFY]  |    Baker> Failure on non-critical files is what should be monitored."
CVE-1999-0578,Candidate,"A Windows NT system's registry audit policy does not log an event success or failure for security-critical registry keys.","",Proposed (19990721),"   ACCEPT(4) Baker, Ozancin, Shostack, Wall  |     MODIFY(1) Frech  |     REJECT(1) Northcutt","Ozancin> with reservation  |    Again what is defined as critical  |    CHANGE> [Frech changed vote from REVIEWING to MODIFY]  |    Frech> XF:nt-object-audit(228)"
CVE-1999-0579,Candidate,"A Windows NT system's registry audit policy does not log an event success or failure for non-critical registry keys.","",Proposed (19990721),"   ACCEPT(3) Baker, Shostack, Wall  |     MODIFY(2) Frech, Ozancin  |     REJECT(1) Northcutt","Ozancin> Again only failure may be of interest. It would be impractical to wad  |    through the incredibly large amount of logging that this would generate. It  |    could overwhelm log entries that you might find interesting.  |    CHANGE> [Frech changed vote from REVIEWING to MODIFY]  |    Frech> XF:nt-object-audit(228)"
